user_id,default_flag,age,sex,number_dependents,month_salary,total_loan,sum_real_estate,sum_others,more_90_days_overdue,using_lines_not_secured_personal_assets,number_times_delayed_payment_loan_30_59_days,debt_ratio
16494,0,23,M,0,2600,1,0,1,0,0.629370629,0,0.006920415
20399,0,24,F,0,3000,1,0,1,0,0.102897103,0,0.000999667
21917,0,43,M,0,3000,1,0,1,0,0.00519896,0,0.0
24063,0,59,M,0,5000,1,0,1,0,0.9999999,0,0.0
24693,0,52,F,0,1833,1,0,1,0,0.9999999,0,0.163576881
26858,0,40,F,2,3333,1,0,1,0,0.03478908,0,0.00659868
33291,0,25,M,0,2211,1,0,1,0,0.221556886,0,0.001356239
35630,0,21,F,0,700,1,0,1,0,0.9999999,0,0.0
2390,0,56,F,0,1744,1,0,1,0,0.9999999,0,0.0
9060,1,25,M,2,3375,1,0,1,5,1.596537949,0,0.293246445
9858,0,57,F,2,11500,1,0,1,0,0.9999999,1,0.001478132
16209,0,61,M,0,1700,1,0,1,0,1.047904192,2,0.008818342
17350,0,41,F,0,1472,1,0,1,0,0.953410982,0,0.011541073
17688,0,52,M,0,2933,1,0,1,0,0.9999999,0,0.004430811
18594,0,24,M,1,2252,1,0,1,0,0.156793728,0,0.051930759
19370,0,60,F,0,1900,1,0,1,0,0.966338944,0,0.091004734
19713,0,67,F,1,4850,1,0,1,0,0.161183882,0,0.009894867
19845,0,35,M,0,2400,1,0,1,2,0.9999999,0,0.042898792
21916,0,52,F,0,2000,1,0,1,0,1.001998002,0,0.014992504
26463,0,50,M,0,7166,1,0,1,0,0.9999999,0,0.096832705
33568,0,29,M,2,2924,1,0,1,2,1.03187251,0,0.002393162
34674,0,22,M,0,1000,1,0,1,0,0.9999999,0,0.0
35680,0,23,M,0,736,1,0,1,0,0.9999999,0,0.242876526
1918,0,32,F,2,2711,1,0,1,1,0.9999999,1,0.167772861
1971,0,35,M,0,9000,1,0,1,0,0.947293244,0,0.021997556
2411,0,46,M,3,4600,1,0,1,0,0.9999999,0,0.0
2603,0,42,M,1,3000,1,0,1,0,0.9999999,0,0.084305232
5037,0,24,M,0,820,1,0,1,1,0.9999999,0,0.0
6011,0,22,M,0,1900,1,0,1,0,0.9999999,0,0.221462388
13378,0,36,F,3,5800,1,0,1,1,0.9999999,0,0.039648336
14907,0,26,M,0,4400,1,0,1,0,0.0,0,0.0
17307,0,66,M,0,10500,1,0,1,0,0.0,0,0.001618893
24115,0,22,M,0,3600,1,0,1,0,0.9999999,0,0.0
25011,0,66,M,0,4167,1,0,1,0,0.0,0,0.005038388
25870,0,36,F,1,1400,1,0,1,0,0.682634731,1,0.007137759
26965,0,23,M,0,500,1,0,1,0,0.0,0,0.037924152
27195,0,57,M,0,4474,1,0,1,0,0.9999999,0,0.063240223
31183,0,23,M,0,1300,1,0,1,0,0.15810995,0,0.007686395
33473,0,31,F,0,1158,1,0,1,0,0.9999999,0,0.027610009
33514,0,65,M,0,3734,1,0,1,1,0.9999999,0,0.010174029
34627,0,27,M,0,1920,1,0,1,0,0.9999999,0,0.157209787
35175,0,44,M,2,4922,1,0,1,0,0.05645204,0,0.006500102
558,0,41,F,0,3333,1,0,1,0,0.9999999,1,0.121175765
1418,0,34,F,1,2500,1,0,1,0,0.9999999,1,0.053578569
2053,0,39,F,0,4000,1,0,1,0,0.9999999,1,0.159210197
18209,0,21,M,0,1300,1,0,1,0,0.512479201,0,0.101460415
22623,0,21,M,0,2420,1,0,1,0,0.898203593,0,0.005369682
25717,0,28,M,0,1416,1,0,1,0,0.311377246,0,0.002822865
26466,0,33,F,0,1600,1,0,1,0,0.0,0,0.0
27567,0,82,M,0,1871,1,0,1,0,0.0,0,0.069444444
30914,0,40,M,0,4666,1,0,1,0,0.0,0,0.0
32595,0,33,M,3,4000,1,0,1,0,0.9999999,0,0.020744814
32787,0,29,M,0,1400,1,0,1,0,0.9999999,0,0.251962884
9068,0,42,M,2,900,1,0,1,0,0.9999999,0,0.0
9253,0,50,F,3,13650,1,0,1,0,0.9999999,0,0.00886382
10824,0,30,F,0,1000,1,0,1,0,0.50989802,0,0.077922078
23662,0,26,M,1,2558,1,0,1,0,0.521478521,1,0.005861665
26067,0,30,M,0,2123,1,0,1,1,0.9999999,3,0.173258004
27376,0,57,F,0,1500,1,0,1,0,0.473053892,0,0.004663558
28438,0,28,F,0,2830,1,0,1,1,0.9999999,0,0.118685977
35584,0,47,F,0,1196,1,0,1,0,0.982110912,0,0.01336675
296,0,24,F,0,800,1,0,1,0,0.9999999,0,0.61298377
1457,0,25,M,0,5500,1,0,1,0,0.26746507,0,0.000727141
2718,0,47,F,2,9219,1,0,1,0,0.146334396,0,0.001626898
4104,1,33,F,1,3400,1,0,1,2,0.9999999,2,0.103498971
5801,0,55,F,0,7475,1,0,1,0,0.014921929,0,0.000668807
12559,0,24,F,0,1450,1,0,1,0,0.9999999,1,0.286698828
17048,0,36,M,1,1800,1,0,1,0,0.423576424,0,0.006662965
26450,0,63,F,0,3732,1,0,1,0,0.044623884,0,0.014197696
27220,0,27,M,1,1583,1,0,1,0,0.9999999,0,0.014520202
31271,0,28,M,2,1000,1,0,1,0,0.282686925,0,0.020979021
35613,0,36,F,2,3500,1,0,1,0,0.9999999,0,0.177092259
35763,0,71,M,0,10500,1,0,1,0,0.0,0,0.0
2275,0,59,M,2,1500,1,0,1,0,0.274545091,0,0.027315123
19133,0,23,F,0,2000,1,0,1,0,0.9999999,1,0.004497751
24688,0,23,M,0,820,1,0,1,0,0.270486342,0,0.014616322
29586,0,64,F,0,3508,1,0,1,0,0.045673858,0,0.015389
34105,0,48,M,0,2175,1,0,1,0,0.9999999,0,0.164522059
4236,0,68,F,0,5000,1,0,1,0,0.036496959,0,0.00259948
4706,0,67,F,0,4700,1,0,1,0,0.097896737,0,0.018719421
5138,0,28,F,0,2166,1,0,1,0,0.469451233,0,0.02907245
6206,0,31,F,0,3681,1,0,1,0,0.0,0,0.0
8801,0,60,F,2,2675,1,0,1,0,0.023255814,0,0.0
10120,0,72,M,1,4500,1,0,1,0,0.9999999,0,0.129304599
10352,0,23,M,0,400,1,0,1,0,0.075898802,0,0.002493766
14921,0,63,F,0,2000,1,0,1,0,0.004165972,0,0.0
16551,0,49,M,7,4000,1,0,1,3,0.937151835,0,0.266933267
19961,0,31,F,0,7000,1,0,1,0,0.025324892,1,0.000285673
26021,0,80,F,0,1600,1,0,1,0,0.0,0,0.0
343,0,50,M,0,3300,1,0,1,0,0.9999999,0,0.000302939
2542,0,75,M,0,5000,1,0,1,0,0.012641954,0,0.0009998
3895,0,64,M,0,10500,1,0,1,0,0.025749356,0,0.002856871
5098,0,32,F,0,5000,1,0,1,2,0.810237203,0,0.093981204
8538,0,36,F,0,3800,1,0,1,0,1.019996429,0,0.049723757
9305,0,32,M,1,4000,1,0,1,0,0.31507397,0,0.030992252
13796,0,54,F,1,3860,1,0,1,0,0.9999999,0,0.073815074
14714,0,57,M,0,2000,1,0,1,0,0.300349825,1,0.008995502
15966,0,24,F,0,3200,1,0,1,0,0.9999999,0,0.135895033
17986,0,42,F,1,3750,1,0,1,0,0.014140837,0,0.000533191
18314,0,91,M,0,2088,1,0,1,0,0.146500714,0,0.010052657
19143,0,22,M,0,820,1,0,1,0,0.0,0,0.0
19974,0,71,M,0,913,1,0,1,1,0.9999999,0,0.323851204
24946,0,24,F,1,1879,1,0,1,0,0.9999999,0,0.194680851
3232,0,23,M,0,4583,1,0,1,0,0.996007984,0,0.003054101
5155,0,66,M,0,2701,1,0,1,0,1.714285714,0,0.246854182
9754,0,21,M,0,854,1,0,1,0,0.9999999,0,0.0
12770,0,88,F,0,3413,1,0,1,0,0.024099197,0,0.006151142
14582,0,87,M,0,5500,1,0,1,0,0.006620233,0,0.00036357
20267,0,78,M,0,1394,1,0,1,0,0.9999999,0,0.190681004
21391,0,26,M,0,800,1,0,1,0,0.06483362,0,0.014981273
27423,0,28,M,0,619,1,0,1,0,0.9999999,0,0.640322581
28238,0,49,F,0,3873,1,0,1,0,1.511145273,1,0.024780589
32731,0,39,M,2,8316,1,0,1,1,0.9999999,0,0.034627871
34300,0,46,M,1,2416,1,0,1,0,0.9999999,0,0.144807613
34355,0,28,M,0,2000,1,0,1,0,0.9999999,0,0.175412294
34466,0,26,F,0,500,1,0,1,1,0.54491018,0,0.071856287
1450,1,45,F,4,4762,1,0,1,2,0.9999999,1,0.098047449
5099,0,48,F,0,2601,1,0,1,0,0.427350427,0,0.060338201
5843,0,28,M,1,3616,1,0,1,0,0.9999999,0,0.087641692
9072,0,29,M,0,100,1,0,1,0,0.104477612,0,0.207920792
10655,0,23,M,1,3586,1,0,1,0,0.9999999,0,0.151658768
10715,0,43,M,2,1333,1,0,1,0,0.0,0,0.0
12255,0,58,M,1,4633,1,0,1,1,0.9999999,0,0.133577902
14089,0,50,M,2,5162,1,0,1,0,0.9999999,0,0.016463297
16386,0,49,F,4,8250,1,0,1,0,0.9999999,0,0.0
21656,0,68,F,1,62500,1,0,1,0,0.9999999,0,0.006575895
21695,0,26,M,1,6640,1,0,1,3,0.9999999,0,0.097575666
24288,1,41,M,2,3300,1,0,1,3,0.9999999,1,0.014843987
28385,0,35,M,1,4019,1,0,1,0,0.3792026,0,0.023631841
31261,0,29,F,2,2401,1,0,1,0,0.569486103,0,0.035387177
379,0,52,F,3,2540,1,0,1,2,0.9999999,1,0.108618654
8610,0,49,F,3,3957,1,0,1,0,0.9999999,0,0.020212228
9468,0,59,M,0,3184,1,0,1,0,0.037898105,0,0.006907378
10408,1,56,M,0,1400,1,0,1,1,1.109862672,0,0.111349036
20768,0,48,M,2,6044,1,0,1,0,0.9999999,0,0.06898263
21983,0,26,M,0,740,1,0,1,0,0.9999999,0,0.361673414
23100,0,40,M,0,3500,1,0,1,0,0.0,0,0.0
23737,0,22,M,0,820,1,0,1,0,0.9999999,0,0.0
30851,0,28,M,0,1663,1,0,1,0,0.137241839,0,0.003605769
34458,0,22,F,0,300,1,0,1,0,0.08991009,0,0.006644518
3496,0,40,F,2,1800,1,0,1,0,0.848605578,0,0.003331483
5862,0,30,M,0,2100,1,0,1,1,0.9999999,0,0.023798191
6061,0,25,F,0,3300,1,0,1,0,0.796407186,0,0.003332324
6796,0,45,F,3,13272,1,0,1,1,0.9999999,0,0.006027273
18080,0,35,M,0,3750,1,0,1,0,0.9999999,0,0.0
18390,1,37,F,1,3853,1,0,1,3,0.817454649,1,0.048002076
19053,0,22,F,0,820,1,0,1,0,0.9999999,0,0.0
20127,0,23,M,0,500,1,0,1,0,0.9999999,0,0.0
22482,0,40,M,2,901,1,0,1,0,0.9999999,0,0.393569845
25045,0,51,M,0,17333,1,0,1,0,0.9999999,0,0.038248529
25276,0,33,F,0,1200,1,0,1,0,0.0,0,0.0
27859,0,64,F,1,4600,1,0,1,0,1.462686567,1,0.001738752
28506,0,32,F,0,8331,1,0,1,0,0.9999999,0,0.030844935
2645,0,51,M,0,3750,1,0,1,0,0.9999999,0,0.113036524
10353,0,45,F,0,4077,1,0,1,0,0.454854515,0,0.1424718
12032,0,31,M,0,2817,1,0,1,0,0.9999999,0,0.146202981
13286,1,48,F,2,6166,1,0,1,3,0.9999999,1,0.09210313
17182,0,22,M,0,2000,1,0,1,0,0.723793677,0,0.006496752
22861,0,34,F,1,8888,1,0,1,0,0.003988209,0,0.000224997
23215,0,23,M,0,898,1,0,1,0,0.9999999,0,0.0
35406,0,36,F,0,3000,1,0,1,1,1.272425249,0,0.003665445
518,0,39,F,2,2656,1,0,1,0,0.084791386,0,0.004892736
9325,0,42,M,0,3377,1,0,1,0,0.0,0,0.001776199
14230,0,73,F,0,13000,1,0,1,3,0.9999999,0,0.009153142
14873,0,41,F,0,9402,1,0,1,0,0.9999999,0,0.000106349
19458,0,71,F,0,2184,1,0,1,0,0.0,0,0.0
23038,0,42,F,0,3825,1,0,1,0,0.9999999,0,0.078149503
23164,0,35,F,4,1800,1,0,1,0,0.9999999,1,0.222654081
26335,0,28,M,0,2432,1,0,1,0,0.9999999,0,0.003699137
27623,0,81,M,0,4000,1,0,1,0,0.24915017,0,0.010497376
28152,0,23,M,0,1200,1,0,1,0,0.9999999,0,0.000832639
29268,0,50,M,0,6250,1,0,1,0,0.265780731,1,0.000319949
31409,0,24,M,0,1000,1,0,1,0,0.0,0,0.005994006
1378,0,26,F,0,900,1,0,1,1,0.847880299,0,0.011098779
2243,0,23,M,0,820,1,0,1,0,0.9999999,0,0.010962241
3608,0,72,M,0,3167,1,0,1,0,0.999692355,0,0.100378788
5523,0,26,M,0,2917,1,0,1,0,0.9999999,0,0.125085675
6231,0,75,M,0,3285,1,0,1,0,0.9999999,0,0.003651856
12905,0,47,M,1,4600,1,0,1,1,0.9999999,1,0.098239513
21728,0,80,M,0,15100,1,0,1,0,0.00179991,0,6.62e-05
24175,0,25,M,0,3435,1,0,1,0,0.9999999,0,0.075960419
25710,0,51,F,0,2800,1,0,1,0,1.001996008,0,0.00535523
32008,0,84,M,0,5000,1,0,1,0,0.028948553,0,0.00359928
32879,0,23,F,0,820,1,0,1,0,0.9999999,0,0.002436054
34619,0,66,F,3,3364,1,0,1,3,0.9999999,1,0.187221397
101,0,45,F,2,5200,1,0,1,0,0.0,0,0.0
3613,0,58,F,1,2400,1,0,1,0,0.9999999,1,0.179092045
5811,0,51,M,3,3866,1,0,1,0,0.9999999,0,0.152831652
6209,0,29,M,3,3800,1,0,1,2,0.9999999,0,0.001841621
7176,0,34,F,0,4700,1,0,1,0,1.0269973,0,0.065517975
8281,0,35,F,1,11666,1,0,1,0,0.544301454,0,0.023570755
18946,1,31,F,0,3800,1,0,1,2,0.9999999,2,0.086819258
19881,0,55,F,1,574,1,0,1,0,0.9999999,0,0.713043478
22724,0,29,F,0,1300,1,0,1,0,0.9999999,0,0.064565719
24460,0,72,M,0,1400,1,0,1,1,1.00039992,0,0.107066381
26420,0,35,M,2,4600,1,0,1,0,0.464507099,0,0.01499674
29493,0,32,F,0,1785,1,0,1,0,0.9999999,0,0.00055991
31896,0,79,F,0,2463,1,0,1,0,0.9999999,0,0.0
32453,0,84,F,0,4500,1,0,1,0,0.00729927,0,0.000444346
33630,0,66,F,0,2474,1,0,1,0,0.011920784,0,0.00040404
33812,0,38,M,2,1100,1,0,1,1,0.93625498,0,0.244323342
3213,0,80,F,0,5000,1,0,1,0,0.0,0,0.00479904
6125,0,75,M,0,800,1,0,1,0,0.0,0,0.530586767
10322,0,42,M,1,3405,1,0,1,0,0.918163673,0,0.003816794
16552,0,53,M,1,14500,1,0,1,0,0.095645218,0,0.003930763
17980,0,33,M,0,3000,1,0,1,0,0.9999999,0,0.136621126
20959,0,45,F,2,9250,1,0,1,0,0.9999999,0,0.032428927
21325,0,22,M,0,1300,1,0,1,0,0.772025431,0,0.019215988
32691,0,25,M,0,2128,1,0,1,0,0.030895048,0,0.00234852
1791,0,23,M,0,200,1,0,1,0,0.0,0,0.592039801
5480,0,45,M,3,20000,1,0,1,0,0.007132858,0,0.000149993
17423,0,32,M,0,3166,1,0,1,0,0.9999999,0,0.017050837
18132,1,30,M,2,4585,1,0,1,4,0.9999999,1,0.087003925
18797,0,25,M,1,1600,1,0,1,0,0.9999999,0,0.08119925
20943,0,49,M,0,4600,1,0,1,0,0.9999999,0,0.0
24268,0,25,M,0,3500,1,0,1,0,0.9999999,1,0.001142531
1077,0,62,M,0,6000,1,0,1,1,0.776843541,0,0.115647392
1336,0,60,F,0,2500,1,0,1,1,0.9999999,0,0.0
4275,0,29,M,0,1400,1,0,1,0,0.826347305,0,0.00856531
4710,0,53,F,2,4600,1,0,1,0,0.00179991,0,0.000217344
9216,0,55,F,1,3500,1,0,1,1,0.9999999,1,0.103399029
14355,0,26,M,0,4166,1,0,1,0,0.9999999,0,0.0
14911,0,66,M,0,1000,1,0,1,0,0.9999999,0,0.206793207
19985,0,40,M,2,15000,1,0,1,0,0.9999999,0,0.0
21411,0,57,M,2,5800,1,0,1,0,0.9999999,0,0.025685227
24660,0,90,M,0,6984,1,0,1,0,0.219744857,0,0.008160344
26747,0,37,M,0,5416,1,0,1,0,0.9999999,1,0.082333395
30727,0,89,M,0,600,1,0,1,0,0.9999999,0,0.008319468
30760,0,25,M,1,2000,1,0,1,1,0.9999999,0,0.046976512
31322,0,65,M,0,5000,1,0,1,0,0.097804391,0,0.015396921
31661,0,39,F,0,3600,1,0,1,1,0.9999999,1,0.24326576
34913,0,38,F,3,3900,1,0,1,0,0.9999999,0,0.144834658
34982,0,30,M,1,3275,1,0,1,0,1.299003322,1,0.003357753
3479,0,62,F,0,10000,1,0,1,0,0.018466051,0,0.00159984
3947,0,40,M,1,12916,1,0,1,0,0.882896942,0,0.035457149
10067,0,63,M,0,2482,1,0,1,0,0.998000571,1,0.185662505
15572,0,22,M,0,1900,1,0,1,0,1.007984032,0,0.007890584
18266,0,62,F,0,3700,1,0,1,0,0.9999999,0,0.003512564
20515,0,56,M,0,4655,1,0,1,0,0.9999999,0,0.0
21435,0,79,M,2,5000,1,0,1,0,0.039358426,0,0.0079984
21966,0,52,F,0,5000,1,0,1,0,0.0,0,0.00139972
22259,0,85,F,0,2248,1,0,1,0,0.9999999,0,0.232103157
22705,0,50,M,0,1400,1,0,1,0,0.596806387,0,0.005710207
24631,0,41,M,3,4500,1,0,1,0,0.925170068,0,0.022661631
28293,0,23,F,0,1800,1,0,1,0,0.739086971,0,0.036646308
34286,0,27,F,0,2416,1,0,1,0,0.9999999,2,0.002482416
911,0,78,M,0,4000,1,0,1,0,0.064664511,0,0.014496376
1521,0,64,F,0,1554,1,0,1,1,0.9999999,0,0.016720257
1901,0,44,F,2,5300,1,0,1,1,0.9999999,0,0.064138842
2147,0,45,M,0,2800,1,0,1,1,0.9999999,0,0.021420921
3103,0,38,M,0,1552,1,0,1,0,0.921215757,0,0.08886027
7368,0,69,M,0,1590,1,0,1,0,0.9999999,0,0.152734129
7779,0,22,F,0,100,1,0,1,0,0.9999999,0,0.0
10005,0,42,M,0,1360,1,0,1,0,0.267622063,0,0.035268185
11352,0,27,M,0,1487,1,0,1,0,0.9999999,0,0.061155914
18258,0,69,F,0,3000,1,0,1,0,0.9999999,0,0.165611463
18940,0,50,M,2,2900,1,0,1,0,0.0,0,0.0
27733,0,21,F,0,1000,1,0,1,0,0.36963037,0,0.010989011
31829,0,35,M,2,1800,1,0,1,0,0.9999999,1,0.319822321
32560,0,42,M,4,2942,1,0,1,1,0.9999999,1,0.099218485
34101,0,29,F,1,3398,1,0,1,0,0.9999999,1,0.096793174
624,0,81,F,0,4400,1,0,1,0,0.448255174,0,0.030447626
3417,0,30,M,1,2650,1,0,1,0,0.9999999,0,0.20935496
4732,0,21,M,0,550,1,0,1,0,0.9999999,0,0.176043557
15246,0,49,F,0,2600,1,0,1,0,0.9999999,0,0.138023837
16090,0,30,F,1,2088,1,0,1,0,1.706467662,1,0.004786979
21009,1,56,M,0,3500,1,0,1,4,0.9999999,1,0.224507284
21247,0,55,M,1,5350,1,0,1,1,0.030810039,0,0.000747524
23162,0,86,M,1,1113,1,0,1,0,0.0,0,0.0
30827,0,65,M,0,5655,1,0,1,0,0.176645584,0,0.037305516
32176,0,28,F,0,2833,1,0,1,1,0.9999999,1,0.14114326
32800,0,41,M,1,2103,1,0,1,0,0.9999999,0,0.125475285
33224,0,41,F,0,12958,1,0,1,0,0.9999999,0,0.0
33791,0,52,M,0,1917,1,0,1,0,0.9999999,0,0.20907195
34659,0,23,F,0,800,1,0,1,0,0.9999999,0,0.02247191
35909,0,24,M,0,2500,1,0,1,0,0.9999999,0,0.0
6559,0,72,F,0,949,2,1,1,0,0.032393521,0,0.348421053
28521,0,52,F,2,7798,2,1,1,0,0.17939103,0,0.028336966
7296,0,45,F,2,1675,2,1,1,0,0.4975005,0,0.766706444
14598,0,51,F,1,4910,2,1,1,0,0.951087409,0,0.182651191
15136,0,52,F,2,11749,2,1,1,0,0.105294735,0,0.088255319
23134,0,49,M,0,4300,2,1,1,2,0.996005326,0,0.256916996
25288,0,57,M,0,2962,2,1,1,1,0.9999999,0,0.378332771
31645,0,68,M,0,1050,2,1,1,0,0.923460899,1,1.320647003
35806,0,30,F,2,2751,2,1,1,2,0.9999999,0,0.517078488
460,0,50,M,0,8654,2,1,1,0,0.027048648,0,0.113460427
11107,0,27,M,0,2600,2,1,1,0,0.06032663,0,0.562860438
23585,0,42,M,0,3417,2,1,1,0,0.9999999,0,0.41076653
1374,0,37,M,2,1916,2,1,1,0,0.215573398,0,0.475221701
3442,0,79,M,0,5234,2,1,1,0,0.026912031,0,0.273161414
25938,0,53,F,1,1101,2,1,1,1,0.9999999,0,0.632486388
1756,0,41,F,1,3000,2,1,1,0,0.394531585,1,0.419860047
3682,0,55,M,0,8134,2,1,1,0,0.002599913,0,0.266011063
10853,0,36,F,0,3350,2,1,1,0,0.9999999,1,0.335422262
13532,0,49,M,0,906,2,1,1,0,0.9999999,0,0.571113561
21621,0,59,F,0,3783,2,1,1,0,0.0,0,0.494978858
3786,0,60,F,0,2375,2,1,1,0,0.9999999,0,0.398148148
12750,1,31,F,2,2080,2,1,1,4,0.9999999,1,0.643921192
22771,0,47,M,1,1200,2,1,1,0,0.9999999,0,0.820149875
26336,0,54,F,3,4037,2,1,1,0,0.077196569,0,0.289004458
35727,0,54,M,1,4675,2,1,1,0,0.9999999,0,0.19867408
7119,0,54,F,0,3100,2,1,1,0,0.0,0,0.182844244
7466,0,68,F,0,5400,2,1,1,0,0.9999999,0,0.250694316
10274,0,26,M,1,1200,2,1,1,0,0.9999999,0,0.599500416
16010,0,56,F,3,71000,2,1,1,1,0.9999999,0,0.023253194
30658,0,79,F,0,16333,2,1,1,0,0.172070698,0,0.080445696
4237,0,51,M,4,9800,2,1,1,0,0.047521547,0,0.273645546
34660,0,55,M,0,4100,2,1,1,0,0.0,0,0.27383565
15356,0,40,F,4,3750,2,1,1,0,0.9999999,1,0.330045321
16376,0,49,F,0,10000,2,1,1,0,0.209039548,0,0.228877112
22291,0,72,M,0,10500,2,1,1,0,0.9999999,0,0.0987525
27119,0,88,F,0,3000,2,1,1,0,0.1876008,0,0.152615795
29946,0,51,F,1,4300,2,1,1,0,0.140474381,0,0.152057661
28883,0,46,M,0,3100,2,1,1,0,0.0,0,0.27571751
1721,0,37,F,2,5871,2,1,1,0,0.059347033,0,0.124489101
3137,0,31,M,1,3800,2,1,1,0,0.0,0,0.322546698
12155,0,61,M,0,744,2,1,1,2,0.9999999,0,1.918120805
15554,0,44,M,1,1917,2,1,1,1,0.9999999,2,0.424921794
26886,0,56,F,1,7500,2,1,1,0,0.095145243,0,0.192774297
29469,1,47,M,0,2500,2,1,1,1,0.9999999,2,0.653738505
14470,0,68,F,0,4166,2,1,1,0,0.047847608,0,0.269738421
12031,0,59,M,0,9140,2,1,1,0,0.060573486,0,0.182255771
14158,0,70,F,0,25999,2,1,1,0,0.0,0,0.085692308
34225,0,40,M,3,8000,2,1,1,0,0.0,0,0.227346582
15976,0,62,F,0,4166,2,1,1,0,0.0,0,0.188864891
2874,0,26,M,0,5000,2,1,1,0,0.9999999,0,0.112577485
3066,0,79,F,0,1900,2,1,1,0,0.9999999,0,0.79905313
5623,0,32,M,1,3833,2,1,1,0,0.146248471,0,0.318988002
9303,0,74,M,0,13852,2,1,1,0,0.019865342,0,0.130007941
17985,0,62,M,0,5951,2,1,1,0,0.044065198,0,0.123991935
33715,0,47,M,2,4372,2,1,1,0,0.0,0,0.192087812
1980,0,69,M,0,1500,2,1,1,0,0.40978634,0,0.579613591
23746,0,51,F,3,7693,2,1,1,0,0.443860351,0,0.180790226
14732,0,50,M,0,4000,2,1,1,0,0.9999999,0,0.168957761
17711,0,59,M,1,2800,2,1,1,0,0.9999999,0,0.375223135
23251,0,64,M,0,7587,2,1,1,0,1761.0,0,0.082235108
26243,0,53,M,0,7500,2,1,1,0,0.610778443,1,0.130115985
1168,0,29,M,0,5600,2,1,1,0,0.050983006,0,0.168898411
16070,0,40,F,2,16666,2,1,1,0,0.299780015,0,0.196676066
17467,0,48,M,0,5000,2,1,1,0,0.153784622,0,0.473305339
27871,0,67,M,0,3583,2,1,1,0,0.106489351,1,0.171037946
10378,0,62,F,1,58979,2,1,1,0,0.0,0,0.015462869
14218,0,68,F,0,2561,2,1,1,0,0.9999999,0,0.379000781
17334,0,41,M,4,7500,2,1,1,0,0.03447066,0,0.245433942
31885,0,33,M,0,6100,2,1,1,0,0.965178418,0,0.389444353
32898,0,58,F,0,1500,2,1,1,1,0.9999999,1,0.754830113
506,0,37,F,4,11666,2,1,1,0,112.0,0,0.232450501
5534,0,54,M,0,4850,2,1,1,0,0.096817197,0,0.104514533
28128,0,45,M,2,5600,2,1,1,0,0.439756024,0,0.547937868
35478,0,48,F,2,4160,2,1,1,0,0.9999999,1,0.190819515
299,0,46,F,0,3001,2,1,1,0,0.0,1,0.269487009
4565,0,81,M,0,2978,2,1,1,0,0.0,0,0.063444109
19206,0,31,F,1,2500,2,1,1,1,0.9999999,0,0.548580568
3499,0,49,F,1,12500,2,1,1,0,0.041723957,0,0.084713223
4342,0,61,M,1,5500,2,1,1,4,0.9999999,1,0.164151972
10676,0,40,F,1,15158,2,1,1,0,0.063946803,0,0.141302197
11180,0,50,M,0,2000,2,1,1,0,0.026784632,0,0.133933033
14041,0,56,F,0,4614,2,1,1,0,0.9999999,0,0.206717226
6537,0,43,M,2,4600,2,1,1,0,0.11336083,0,0.224516409
29118,0,43,F,0,5198,2,1,1,0,0.783583293,1,0.122523562
30412,0,48,M,2,4252,2,1,1,1,0.9999999,1,0.342346579
27250,0,35,F,2,4583,2,1,1,0,0.365963404,0,0.318935428
2270,0,46,F,2,4854,2,1,1,0,0.225877412,0,0.314521112
2506,0,68,F,0,5000,2,1,1,0,0.9999999,0,0.391921616
8722,1,46,M,4,3544,2,1,1,2,0.914440794,2,0.315091678
13546,0,47,F,3,2505,2,1,1,3,0.440294582,0,0.132083001
23987,0,62,M,2,8900,2,1,1,0,0.410262271,0,0.292776093
31151,0,59,M,1,5833,2,1,1,0,0.030848458,0,0.354130956
22574,0,76,M,0,7625,2,1,1,0,0.00889911,0,0.125491739
18943,0,53,M,0,1350,2,1,1,0,0.0,0,1.48630644
27939,0,56,F,1,3800,2,1,1,0,0.9999999,0,0.478821363
2278,0,56,F,0,4500,2,1,1,0,0.047165094,0,0.162186181
5409,0,40,M,1,6417,2,1,1,0,0.9999999,0,0.237924587
20021,0,33,F,0,5400,2,1,1,0,0.008545066,0,0.224588039
14242,0,59,M,1,2494,2,1,1,0,0.9999999,0,1.199599198
32302,0,58,M,3,18082,2,1,1,1,0.9999999,0,0.124039153
647,0,46,M,3,12000,2,1,1,0,0.9999999,0,0.074493792
3973,1,42,F,3,3000,2,1,1,1,0.9999999,3,0.7994002
12198,0,29,F,0,2584,2,1,1,0,0.924014473,0,0.847969052
5853,0,50,F,2,1800,2,1,1,0,0.731072078,1,0.207107163
31160,0,68,M,1,11500,2,1,1,0,0.9999999,0,0.088340144
12998,0,92,F,0,4200,2,1,1,0,0.9999999,0,0.39895263
5364,0,62,F,0,5636,2,1,1,0,0.021603123,0,0.261664006
10734,0,25,M,0,3680,2,1,1,0,0.019796041,1,0.382504754
25127,0,56,M,0,3000,2,1,1,0,0.9999999,0,0.233588804
25160,0,71,M,0,3379,2,1,1,0,0.258429663,0,0.529585799
25601,0,49,F,0,5793,2,1,1,0,0.9999999,0,0.076285813
5870,0,68,F,1,3500,2,1,1,0,0.9999999,0,0.318194801
8153,0,50,F,0,7916,2,1,1,0,0.9999999,0,0.075786283
12139,0,38,F,3,3500,2,1,1,0,0.037949051,0,0.335332762
23135,0,42,M,3,8400,2,1,1,2,1.169435216,0,0.151291513
