user_id,default_flag,age,total_loan,sum_real_estate,sum_others,more_90_days_overdue,delayed_30_59,dependents,limite_credito,relacion_deudas_patrimonio,month_salary,cuartil_age,cuartil_total_loan,cuartil_month_salary,cuartil_limite_credito,cuartil_relacion_deudas_patrimonio,rr_age,rr_total_loan,rr_more_90_days_overdue,rr_delayed_30_59,rr_month_salary,rr_limite_credito,rango_age,rango_total_loan,rango_more_90_days_overdue,rango_delayed_30_59,rango_month_salary,rango_limite_credito,riesgo_age,riesgo_total_loan,riesgo_more_90_days_overdue,riesgo_delayed_30_59,riesgo_month_salary,riesgo_limite_credito
16199,1,49,2,0,2,2,1,0,100,15,5000,2,1,2,4,1,1.2834,1.6775,24.6195,5.5689,1.2387,3.921,42 - 51,1 - 4,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
24838,1,53,10,0,10,2,1,2,91,30,8000,3,3,4,4,2,0.7329,0.6708,24.6195,5.5689,0.4559,3.921,52 - 62,8 - 10,1 - 5,1 - 4,7500 - 45000,53 - 120,Riesgo Mínimo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
20389,1,62,7,1,6,2,4,0,37,32,9766,3,2,4,3,2,0.7329,1.1143,24.6195,5.5689,0.4559,0.1678,52 - 62,5 - 7,1 - 5,1 - 4,7500 - 45000,15 - 52,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Mínimo
20812,1,52,11,0,11,1,4,1,66,42,6290,2,3,3,4,3,0.7329,0.6699,24.6195,5.5689,0.6857,3.921,52 - 62,11 - 42,1 - 5,1 - 4,6241 - 7499,53 - 120,Riesgo Mínimo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
6491,1,26,11,0,11,4,3,0,39,53,3900,1,3,1,3,3,1.7573,0.6699,24.6195,5.5689,1.6589,0.1678,21 - 41,11 - 42,1 - 5,1 - 4,201 - 3999,15 - 52,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Mínimo
20957,1,54,15,1,14,1,3,2,87,59,3702,3,4,1,4,3,0.7329,0.6699,24.6195,5.5689,1.6589,3.921,52 - 62,11 - 42,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Mínimo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
25958,1,50,9,1,8,11,1,1,120,72,4514,2,3,2,4,3,1.2834,0.6708,130.0199,5.5689,1.2387,3.921,42 - 51,8 - 10,11 - 90,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Elevado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
27647,1,29,6,0,6,1,2,0,55,120,5066,1,2,2,4,4,1.7573,1.1143,24.6195,5.5689,1.2387,3.921,21 - 41,5 - 7,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
11960,1,53,2,0,2,2,1,0,120,120,7434,3,1,3,4,4,0.7329,1.6775,24.6195,5.5689,0.6857,3.921,52 - 62,1 - 4,1 - 5,1 - 4,6241 - 7499,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
24288,1,41,1,0,1,3,1,2,100,1,3300,1,1,1,4,1,1.7573,1.6775,24.6195,5.5689,1.6589,3.921,21 - 41,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
32235,1,56,10,0,10,1,4,0,91,8,3178,3,3,1,4,1,0.7329,0.6708,24.6195,5.5689,1.6589,3.921,52 - 62,8 - 10,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Mínimo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
13063,1,48,6,0,6,1,2,0,60,13,12147,2,2,4,4,1,1.2834,1.1143,24.6195,5.5689,0.4559,3.921,42 - 51,5 - 7,1 - 5,1 - 4,7500 - 45000,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
34684,1,56,7,0,7,1,4,0,100,17,3725,3,2,1,4,1,0.7329,1.1143,24.6195,5.5689,1.6589,3.921,52 - 62,5 - 7,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
27362,1,26,3,0,3,1,2,0,120,25,1839,1,1,1,4,2,1.7573,1.6775,24.6195,5.5689,1.6589,3.921,21 - 41,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
32110,1,32,8,1,7,3,3,0,77,31,8558,1,3,4,4,2,1.7573,0.6708,24.6195,5.5689,0.4559,3.921,21 - 41,8 - 10,1 - 5,1 - 4,7500 - 45000,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
10058,1,81,2,0,2,1,1,0,88,27,3000,4,1,1,4,2,0.2987,1.6775,24.6195,5.5689,1.6589,3.921,63 - 97,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
27502,1,46,3,1,2,0,3,7,120,29,4000,2,1,1,4,2,1.2834,1.6775,0.094,5.5689,1.2387,3.921,42 - 51,1 - 4,0 - 0,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
28603,1,29,4,0,4,1,2,0,120,6,5225,1,1,2,4,1,1.7573,1.6775,24.6195,5.5689,1.2387,3.921,21 - 41,1 - 4,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
3645,1,51,7,2,5,5,6,3,120,74,3914,2,2,1,4,3,1.2834,1.1143,24.6195,32.397,1.6589,3.921,42 - 51,5 - 7,1 - 5,5 - 8,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo
21964,1,43,11,2,9,0,3,0,91,95,4333,2,3,2,4,4,1.2834,0.6699,0.094,5.5689,1.2387,3.921,42 - 51,11 - 42,0 - 0,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
6542,1,39,11,2,9,3,2,2,51,120,3900,1,4,1,3,4,1.7573,0.6699,24.6195,5.5689,1.6589,0.1678,21 - 41,11 - 42,1 - 5,1 - 4,201 - 3999,15 - 52,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Mínimo
16313,1,42,29,2,27,1,0,3,96,120,3770,2,4,1,4,4,1.2834,0.6699,24.6195,0.1198,1.6589,3.921,42 - 51,11 - 42,1 - 5,0 - 0,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo
17628,1,59,2,2,0,1,3,0,100,28,6000,3,1,2,4,2,0.7329,1.6775,24.6195,5.5689,1.2387,3.921,52 - 62,1 - 4,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
35220,1,37,12,1,11,1,4,1,96,58,8000,1,4,4,4,3,1.7573,0.6699,24.6195,5.5689,0.4559,3.921,21 - 41,11 - 42,1 - 5,1 - 4,7500 - 45000,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
14373,1,53,22,2,20,0,3,2,120,63,7500,3,4,4,4,3,0.7329,0.6699,0.094,5.5689,0.4559,3.921,52 - 62,11 - 42,0 - 0,1 - 4,7500 - 45000,53 - 120,Riesgo Mínimo,Riesgo Mínimo,Riesgo Mínimo,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
34694,1,41,12,4,8,0,2,0,120,85,7500,1,4,4,4,4,1.7573,0.6699,0.094,5.5689,0.4559,3.921,21 - 41,11 - 42,0 - 0,1 - 4,7500 - 45000,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Mínimo,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
16865,1,37,4,0,4,1,1,0,100,120,5066,1,1,2,4,4,1.7573,1.6775,24.6195,5.5689,1.2387,3.921,21 - 41,1 - 4,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
19807,1,23,3,0,3,1,1,0,120,120,5066,1,1,2,4,4,1.7573,1.6775,24.6195,5.5689,1.2387,3.921,21 - 41,1 - 4,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
31874,1,34,2,0,2,6,1,2,100,3,3200,1,1,1,4,1,1.7573,1.6775,208.9606,5.5689,1.6589,3.921,21 - 41,1 - 4,6 - 10,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Elevado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
16912,1,51,7,0,7,2,1,1,120,18,3384,2,2,1,4,1,1.2834,1.1143,24.6195,5.5689,1.6589,3.921,42 - 51,5 - 7,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
26366,1,33,4,0,4,1,2,0,94,21,6200,1,1,2,4,2,1.7573,1.6775,24.6195,5.5689,1.2387,3.921,21 - 41,1 - 4,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
5777,1,33,5,0,5,1,4,0,120,42,3037,1,1,1,4,3,1.7573,1.1143,24.6195,5.5689,1.6589,3.921,21 - 41,5 - 7,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
13953,1,58,5,2,3,5,1,1,120,44,4100,3,1,2,4,3,0.7329,1.1143,24.6195,5.5689,1.2387,3.921,52 - 62,5 - 7,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
3224,1,59,4,1,3,2,1,0,98,54,5450,3,1,2,4,3,0.7329,1.6775,24.6195,5.5689,1.2387,3.921,52 - 62,1 - 4,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
9956,1,38,4,1,3,2,1,0,99,73,2267,1,1,1,4,3,1.7573,1.6775,24.6195,5.5689,1.6589,3.921,21 - 41,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
6920,1,67,14,3,11,0,5,0,73,88,8100,4,4,4,4,4,0.2987,0.6699,0.094,32.397,0.4559,3.921,63 - 97,11 - 42,0 - 0,5 - 8,7500 - 45000,53 - 120,Riesgo Mínimo,Riesgo Mínimo,Riesgo Mínimo,Riesgo Moderado,Riesgo Mínimo,Riesgo Bajo
12285,1,32,4,1,3,1,2,0,93,120,1166,1,1,1,4,4,1.7573,1.6775,24.6195,5.5689,1.6589,3.921,21 - 41,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
32682,1,55,1,0,1,6,0,0,100,120,7434,3,1,3,4,4,0.7329,1.6775,208.9606,0.1198,0.6857,3.921,52 - 62,1 - 4,6 - 10,0 - 0,6241 - 7499,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Elevado,Riesgo Mínimo,Riesgo Mínimo,Riesgo Bajo
24045,1,36,5,0,5,4,1,1,120,36,3004,1,2,1,4,3,1.7573,1.1143,24.6195,5.5689,1.6589,3.921,21 - 41,5 - 7,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
33170,1,44,14,1,13,1,2,0,120,38,8733,2,4,4,4,3,1.2834,0.6699,24.6195,5.5689,0.4559,3.921,42 - 51,11 - 42,1 - 5,1 - 4,7500 - 45000,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
29955,1,63,5,3,2,3,2,0,100,61,4800,3,2,2,4,3,0.2987,1.1143,24.6195,5.5689,1.2387,3.921,63 - 97,5 - 7,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
5371,1,63,10,4,6,1,3,0,120,120,3487,4,3,1,4,4,0.2987,0.6708,24.6195,5.5689,1.6589,3.921,63 - 97,8 - 10,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Mínimo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
21815,1,38,1,0,1,2,0,0,100,15,1537,1,1,1,4,1,1.7573,1.6775,24.6195,0.1198,1.6589,3.921,21 - 41,1 - 4,1 - 5,0 - 0,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo
19771,1,40,5,1,4,2,2,1,120,55,5500,1,1,2,4,3,1.7573,1.1143,24.6195,5.5689,1.2387,3.921,21 - 41,5 - 7,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
33855,1,57,4,1,3,6,1,5,92,63,3710,3,1,1,4,3,0.7329,1.6775,208.9606,5.5689,1.6589,3.921,52 - 62,1 - 4,6 - 10,1 - 4,201 - 3999,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Elevado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
13192,1,59,25,9,16,0,2,0,88,99,28000,3,4,4,4,4,0.7329,0.6699,0.094,5.5689,0.4559,3.921,52 - 62,11 - 42,0 - 0,1 - 4,7500 - 45000,53 - 120,Riesgo Mínimo,Riesgo Mínimo,Riesgo Mínimo,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
10730,1,40,2,0,2,3,1,3,120,11,7517,1,1,4,4,1,1.7573,1.6775,24.6195,5.5689,0.4559,3.921,21 - 41,1 - 4,1 - 5,1 - 4,7500 - 45000,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
25364,1,37,5,0,5,1,1,3,120,11,5000,1,2,2,4,1,1.7573,1.1143,24.6195,5.5689,1.2387,3.921,21 - 41,5 - 7,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
6672,1,31,1,0,1,1,2,2,100,36,2500,1,1,1,4,2,1.7573,1.6775,24.6195,5.5689,1.6589,3.921,21 - 41,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
9842,1,73,13,4,9,4,1,0,64,67,8333,4,4,4,4,3,0.2987,0.6699,24.6195,5.5689,0.4559,3.921,63 - 97,11 - 42,1 - 5,1 - 4,7500 - 45000,53 - 120,Riesgo Mínimo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
25586,1,41,3,0,3,1,0,3,90,8,2548,1,1,1,4,1,1.7573,1.6775,24.6195,0.1198,1.6589,3.921,21 - 41,1 - 4,1 - 5,0 - 0,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo
22061,1,33,2,0,2,2,1,3,79,11,3100,1,1,1,4,1,1.7573,1.6775,24.6195,5.5689,1.6589,3.921,21 - 41,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
2092,1,34,9,0,9,1,5,2,72,43,2400,1,3,1,4,3,1.7573,0.6708,24.6195,32.397,1.6589,3.921,21 - 41,8 - 10,1 - 5,5 - 8,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo
33451,1,65,17,2,15,1,5,1,94,44,17050,4,4,4,4,3,0.2987,0.6699,24.6195,32.397,0.4559,3.921,63 - 97,11 - 42,1 - 5,5 - 8,7500 - 45000,53 - 120,Riesgo Mínimo,Riesgo Mínimo,Riesgo Moderado,Riesgo Moderado,Riesgo Mínimo,Riesgo Bajo
25112,1,33,5,0,5,2,2,2,100,46,2750,1,2,1,4,3,1.7573,1.1143,24.6195,5.5689,1.6589,3.921,21 - 41,5 - 7,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
1999,1,24,2,0,2,4,0,1,120,50,1200,1,1,1,4,3,1.7573,1.6775,24.6195,0.1198,1.6589,3.921,21 - 41,1 - 4,1 - 5,0 - 0,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo
2079,1,48,8,0,8,0,2,0,120,95,2500,2,3,1,4,4,1.2834,0.6708,0.094,5.5689,1.6589,3.921,42 - 51,8 - 10,0 - 0,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
34984,1,62,18,0,18,3,4,0,100,120,7434,3,4,3,4,4,0.7329,0.6699,24.6195,5.5689,0.6857,3.921,52 - 62,11 - 42,1 - 5,1 - 4,6241 - 7499,53 - 120,Riesgo Mínimo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
21599,1,58,5,1,4,4,2,0,100,120,7434,3,1,3,4,4,0.7329,1.1143,24.6195,5.5689,0.6857,3.921,52 - 62,5 - 7,1 - 5,1 - 4,6241 - 7499,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
16461,1,36,4,2,2,2,3,1,100,120,5066,1,1,2,4,4,1.7573,1.6775,24.6195,5.5689,1.2387,3.921,21 - 41,1 - 4,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
23172,1,55,4,2,2,1,3,0,100,120,7434,3,1,3,4,4,0.7329,1.6775,24.6195,5.5689,0.6857,3.921,52 - 62,1 - 4,1 - 5,1 - 4,6241 - 7499,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
30638,1,38,9,2,7,0,4,3,120,37,11666,1,3,4,4,3,1.7573,0.6708,0.094,5.5689,0.4559,3.921,21 - 41,8 - 10,0 - 0,1 - 4,7500 - 45000,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Mínimo,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
12119,1,36,5,1,4,1,1,2,68,44,5967,1,2,2,4,3,1.7573,1.1143,24.6195,5.5689,1.2387,3.921,21 - 41,5 - 7,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
12544,1,71,5,1,4,2,4,0,0,45,8325,4,1,4,1,3,0.2987,1.1143,24.6195,5.5689,0.4559,0.055,63 - 97,5 - 7,1 - 5,1 - 4,7500 - 45000,0 - 2,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Mínimo
8472,1,54,12,1,11,2,1,2,120,48,3200,3,4,1,4,3,0.7329,0.6699,24.6195,5.5689,1.6589,3.921,52 - 62,11 - 42,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Mínimo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
19630,1,41,4,1,3,1,2,1,120,52,3600,1,1,1,4,3,1.7573,1.6775,24.6195,5.5689,1.6589,3.921,21 - 41,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
3962,1,49,4,0,4,3,1,0,85,120,7215,2,1,3,4,4,1.2834,1.6775,24.6195,5.5689,0.6857,3.921,42 - 51,1 - 4,1 - 5,1 - 4,6241 - 7499,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
18308,1,51,4,2,2,2,1,0,120,120,7215,2,1,3,4,4,1.2834,1.6775,24.6195,5.5689,0.6857,3.921,42 - 51,1 - 4,1 - 5,1 - 4,6241 - 7499,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
33688,1,60,5,0,5,3,0,0,120,4,3500,3,2,1,4,1,0.7329,1.1143,24.6195,0.1198,1.6589,3.921,52 - 62,5 - 7,1 - 5,0 - 0,201 - 3999,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo
7527,1,31,4,0,4,2,1,4,120,15,4000,1,1,1,4,1,1.7573,1.6775,24.6195,5.5689,1.2387,3.921,21 - 41,1 - 4,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
27649,1,45,6,1,5,1,2,0,120,26,5000,2,2,2,4,2,1.2834,1.1143,24.6195,5.5689,1.2387,3.921,42 - 51,5 - 7,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
5866,1,61,4,0,4,2,2,0,120,28,2396,3,1,1,4,2,0.7329,1.6775,24.6195,5.5689,1.6589,3.921,52 - 62,1 - 4,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
24777,1,36,6,0,6,1,6,2,120,29,2500,1,2,1,4,2,1.7573,1.1143,24.6195,32.397,1.6589,3.921,21 - 41,5 - 7,1 - 5,5 - 8,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo
6452,1,60,8,1,7,6,1,1,100,53,3333,3,3,1,4,3,0.7329,0.6708,208.9606,5.5689,1.6589,3.921,52 - 62,8 - 10,6 - 10,1 - 4,201 - 3999,53 - 120,Riesgo Mínimo,Riesgo Mínimo,Riesgo Elevado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
12216,1,27,10,1,9,0,3,0,98,56,5000,1,3,2,4,3,1.7573,0.6708,0.094,5.5689,1.2387,3.921,21 - 41,8 - 10,0 - 0,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Mínimo,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
16353,1,53,30,1,29,5,1,1,58,89,4666,3,4,2,4,4,0.7329,0.6699,24.6195,5.5689,1.2387,3.921,52 - 62,11 - 42,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Mínimo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
35241,1,24,1,0,1,1,1,0,100,120,5066,1,1,2,4,4,1.7573,1.6775,24.6195,5.5689,1.2387,3.921,21 - 41,1 - 4,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
29468,1,33,10,0,10,2,3,3,64,8,8400,1,3,4,4,1,1.7573,0.6708,24.6195,5.5689,0.4559,3.921,21 - 41,8 - 10,1 - 5,1 - 4,7500 - 45000,53 - 120,Riesgo Bajo,Riesgo Mínimo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
25390,1,42,2,0,2,1,1,4,120,10,6083,2,1,2,4,1,1.2834,1.6775,24.6195,5.5689,1.2387,3.921,42 - 51,1 - 4,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
33439,1,36,5,0,5,3,1,0,100,12,3376,1,1,1,4,1,1.7573,1.1143,24.6195,5.5689,1.6589,3.921,21 - 41,5 - 7,1 - 5,1 - 4,201 - 3999,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
13218,1,52,7,1,6,1,4,3,100,58,5573,2,2,2,4,3,0.7329,1.1143,24.6195,5.5689,1.2387,3.921,52 - 62,5 - 7,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
25236,1,63,2,1,1,2,1,0,89,120,6241,4,1,3,4,4,0.2987,1.6775,24.6195,5.5689,0.6857,3.921,63 - 97,1 - 4,1 - 5,1 - 4,6241 - 7499,53 - 120,Riesgo Mínimo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Mínimo,Riesgo Bajo
13474,1,35,5,1,4,2,2,0,120,120,5066,1,2,2,4,4,1.7573,1.1143,24.6195,5.5689,1.2387,3.921,21 - 41,5 - 7,1 - 5,1 - 4,4000 - 6240,53 - 120,Riesgo Bajo,Riesgo Bajo,Riesgo Moderado,Riesgo Bajo,Riesgo Bajo,Riesgo Bajo
